,Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,CG,Fi,Bi,Perd,TEAr1,TEAr2,TEAr,Peaje_Org,Periodo_Org,源文件
3803,2024-06-07 12:15:00,13,6.2TD,P1,50.69,1.83,0.83,,,,0.147,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3803,2024-06-07 12:30:00,13,6.2TD,P1,50.69,1.83,0.83,,,,0.147,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3803,2024-06-07 12:45:00,13,6.2TD,P1,50.69,1.83,0.83,,,,0.147,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3804,2024-06-07 13:00:00,14,6.2TD,P1,45.1,1.74,0.82,,,,0.143,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3804,2024-06-07 13:15:00,14,6.2TD,P1,45.1,1.74,0.82,,,,0.143,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3804,2024-06-07 13:30:00,14,6.2TD,P1,45.1,1.74,0.82,,,,0.143,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3804,2024-06-07 13:45:00,14,6.2TD,P1,45.1,1.74,0.82,,,,0.143,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3805,2024-06-07 14:00:00,15,6.2TD,P2,39.5,1.65,0.83,,,,0.143,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3805,2024-06-07 14:15:00,15,6.2TD,P2,39.5,1.65,0.83,,,,0.143,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3805,2024-06-07 14:30:00,15,6.2TD,P2,39.5,1.65,0.83,,,,0.143,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3805,2024-06-07 14:45:00,15,6.2TD,P2,39.5,1.65,0.83,,,,0.143,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3806,2024-06-07 15:00:00,16,6.2TD,P2,38.1,1.8,0.85,,,,0.145,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3806,2024-06-07 15:15:00,16,6.2TD,P2,38.1,1.8,0.85,,,,0.145,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3806,2024-06-07 15:30:00,16,6.2TD,P2,38.1,1.8,0.85,,,,0.145,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3806,2024-06-07 15:45:00,16,6.2TD,P2,38.1,1.8,0.85,,,,0.145,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3807,2024-06-07 16:00:00,17,6.2TD,P2,38.1,1.67,0.86,,,,0.147,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3807,2024-06-07 16:15:00,17,6.2TD,P2,38.1,1.67,0.86,,,,0.147,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3807,2024-06-07 16:30:00,17,6.2TD,P2,38.1,1.67,0.86,,,,0.147,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3807,2024-06-07 16:45:00,17,6.2TD,P2,38.1,1.67,0.86,,,,0.147,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3808,2024-06-07 17:00:00,18,6.2TD,P2,40.0,1.8,0.86,,,,0.148,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3808,2024-06-07 17:15:00,18,6.2TD,P2,40.0,1.8,0.86,,,,0.148,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3808,2024-06-07 17:30:00,18,6.2TD,P2,40.0,1.8,0.86,,,,0.148,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3808,2024-06-07 17:45:00,18,6.2TD,P2,40.0,1.8,0.86,,,,0.148,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3809,2024-06-07 18:00:00,19,6.2TD,P1,56.2,4.07,0.87,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3809,2024-06-07 18:15:00,19,6.2TD,P1,56.2,4.07,0.87,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3809,2024-06-07 18:30:00,19,6.2TD,P1,56.2,4.07,0.87,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3809,2024-06-07 18:45:00,19,6.2TD,P1,56.2,4.07,0.87,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3810,2024-06-07 19:00:00,20,6.2TD,P1,82.84,4.89,0.87,,,,0.153,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3810,2024-06-07 19:15:00,20,6.2TD,P1,82.84,4.89,0.87,,,,0.153,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3810,2024-06-07 19:30:00,20,6.2TD,P1,82.84,4.89,0.87,,,,0.153,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3810,2024-06-07 19:45:00,20,6.2TD,P1,82.84,4.89,0.87,,,,0.153,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3811,2024-06-07 20:00:00,21,6.2TD,P1,94.2,1.71,0.87,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3811,2024-06-07 20:15:00,21,6.2TD,P1,94.2,1.71,0.87,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3811,2024-06-07 20:30:00,21,6.2TD,P1,94.2,1.71,0.87,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3811,2024-06-07 20:45:00,21,6.2TD,P1,94.2,1.71,0.87,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3812,2024-06-07 21:00:00,22,6.2TD,P1,100.0,0.16,0.88,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3812,2024-06-07 21:15:00,22,6.2TD,P1,100.0,0.16,0.88,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3812,2024-06-07 21:30:00,22,6.2TD,P1,100.0,0.16,0.88,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3812,2024-06-07 21:45:00,22,6.2TD,P1,100.0,0.16,0.88,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20240607
3813,2024-06-07 22:00:00,23,6.2TD,P2,99.94,0.17,0.92,,,,0.165,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3813,2024-06-07 22:15:00,23,6.2TD,P2,99.94,0.17,0.92,,,,0.165,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3813,2024-06-07 22:30:00,23,6.2TD,P2,99.94,0.17,0.92,,,,0.165,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3813,2024-06-07 22:45:00,23,6.2TD,P2,99.94,0.17,0.92,,,,0.165,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3814,2024-06-07 23:00:00,24,6.2TD,P2,99.4,0.18,0.99,,,,0.164,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3814,2024-06-07 23:15:00,24,6.2TD,P2,99.4,0.18,0.99,,,,0.164,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3814,2024-06-07 23:30:00,24,6.2TD,P2,99.4,0.18,0.99,,,,0.164,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3814,2024-06-07 23:45:00,24,6.2TD,P2,99.4,0.18,0.99,,,,0.164,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20240607
3815,2024-06-08 00:00:00,1,6.2TD,P6,95.09,0.68,1.05,,,,0.172,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3815,2024-06-08 00:15:00,1,6.2TD,P6,95.09,0.68,1.05,,,,0.172,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3815,2024-06-08 00:30:00,1,6.2TD,P6,95.09,0.68,1.05,,,,0.172,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3815,2024-06-08 00:45:00,1,6.2TD,P6,95.09,0.68,1.05,,,,0.172,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3816,2024-06-08 01:00:00,2,6.2TD,P6,90.0,0.64,1.11,,,,0.172,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3816,2024-06-08 01:15:00,2,6.2TD,P6,90.0,0.64,1.11,,,,0.172,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3816,2024-06-08 01:30:00,2,6.2TD,P6,90.0,0.64,1.11,,,,0.172,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3816,2024-06-08 01:45:00,2,6.2TD,P6,90.0,0.64,1.11,,,,0.172,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3817,2024-06-08 02:00:00,3,6.2TD,P6,85.86,0.96,1.16,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3817,2024-06-08 02:15:00,3,6.2TD,P6,85.86,0.96,1.16,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3817,2024-06-08 02:30:00,3,6.2TD,P6,85.86,0.96,1.16,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3817,2024-06-08 02:45:00,3,6.2TD,P6,85.86,0.96,1.16,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3818,2024-06-08 03:00:00,4,6.2TD,P6,85.64,1.14,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3818,2024-06-08 03:15:00,4,6.2TD,P6,85.64,1.14,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3818,2024-06-08 03:30:00,4,6.2TD,P6,85.64,1.14,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3818,2024-06-08 03:45:00,4,6.2TD,P6,85.64,1.14,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3819,2024-06-08 04:00:00,5,6.2TD,P6,85.64,1.13,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3819,2024-06-08 04:15:00,5,6.2TD,P6,85.64,1.13,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3819,2024-06-08 04:30:00,5,6.2TD,P6,85.64,1.13,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3819,2024-06-08 04:45:00,5,6.2TD,P6,85.64,1.13,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3820,2024-06-08 05:00:00,6,6.2TD,P6,85.88,0.9,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3820,2024-06-08 05:15:00,6,6.2TD,P6,85.88,0.9,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3820,2024-06-08 05:30:00,6,6.2TD,P6,85.88,0.9,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3820,2024-06-08 05:45:00,6,6.2TD,P6,85.88,0.9,0.0,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3821,2024-06-08 06:00:00,7,6.2TD,P6,99.35,0.94,0.0,,,,0.171,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3821,2024-06-08 06:15:00,7,6.2TD,P6,99.35,0.94,0.0,,,,0.171,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3821,2024-06-08 06:30:00,7,6.2TD,P6,99.35,0.94,0.0,,,,0.171,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3821,2024-06-08 06:45:00,7,6.2TD,P6,99.35,0.94,0.0,,,,0.171,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3822,2024-06-08 07:00:00,8,6.2TD,P6,101.44,6.67,0.0,,,,0.162,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3822,2024-06-08 07:15:00,8,6.2TD,P6,101.44,6.67,0.0,,,,0.162,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3822,2024-06-08 07:30:00,8,6.2TD,P6,101.44,6.67,0.0,,,,0.162,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3822,2024-06-08 07:45:00,8,6.2TD,P6,101.44,6.67,0.0,,,,0.162,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3823,2024-06-08 08:00:00,9,6.2TD,P6,100.3,6.51,0.0,,,,0.149,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3823,2024-06-08 08:15:00,9,6.2TD,P6,100.3,6.51,0.0,,,,0.149,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3823,2024-06-08 08:30:00,9,6.2TD,P6,100.3,6.51,0.0,,,,0.149,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3823,2024-06-08 08:45:00,9,6.2TD,P6,100.3,6.51,0.0,,,,0.149,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3824,2024-06-08 09:00:00,10,6.2TD,P6,94.01,7.59,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3824,2024-06-08 09:15:00,10,6.2TD,P6,94.01,7.59,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3824,2024-06-08 09:30:00,10,6.2TD,P6,94.01,7.59,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3824,2024-06-08 09:45:00,10,6.2TD,P6,94.01,7.59,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3825,2024-06-08 10:00:00,11,6.2TD,P6,70.2,3.55,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3825,2024-06-08 10:15:00,11,6.2TD,P6,70.2,3.55,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3825,2024-06-08 10:30:00,11,6.2TD,P6,70.2,3.55,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3825,2024-06-08 10:45:00,11,6.2TD,P6,70.2,3.55,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3826,2024-06-08 11:00:00,12,6.2TD,P6,51.44,2.92,0.0,,,,0.144,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3826,2024-06-08 11:15:00,12,6.2TD,P6,51.44,2.92,0.0,,,,0.144,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3826,2024-06-08 11:30:00,12,6.2TD,P6,51.44,2.92,0.0,,,,0.144,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3826,2024-06-08 11:45:00,12,6.2TD,P6,51.44,2.92,0.0,,,,0.144,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3827,2024-06-08 12:00:00,13,6.2TD,P6,42.1,2.13,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3827,2024-06-08 12:15:00,13,6.2TD,P6,42.1,2.13,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3827,2024-06-08 12:30:00,13,6.2TD,P6,42.1,2.13,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3827,2024-06-08 12:45:00,13,6.2TD,P6,42.1,2.13,0.0,,,,0.145,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3828,2024-06-08 13:00:00,14,6.2TD,P6,41.6,2.32,0.0,,,,0.142,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3828,2024-06-08 13:15:00,14,6.2TD,P6,41.6,2.32,0.0,,,,0.142,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3828,2024-06-08 13:30:00,14,6.2TD,P6,41.6,2.32,0.0,,,,0.142,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3828,2024-06-08 13:45:00,14,6.2TD,P6,41.6,2.32,0.0,,,,0.142,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3829,2024-06-08 14:00:00,15,6.2TD,P6,35.13,2.07,0.0,,,,0.142,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3829,2024-06-08 14:15:00,15,6.2TD,P6,35.13,2.07,0.0,,,,0.142,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3829,2024-06-08 14:30:00,15,6.2TD,P6,35.13,2.07,0.0,,,,0.142,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3829,2024-06-08 14:45:00,15,6.2TD,P6,35.13,2.07,0.0,,,,0.142,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3830,2024-06-08 15:00:00,16,6.2TD,P6,35.0,2.25,0.0,,,,0.147,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3830,2024-06-08 15:15:00,16,6.2TD,P6,35.0,2.25,0.0,,,,0.147,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3830,2024-06-08 15:30:00,16,6.2TD,P6,35.0,2.25,0.0,,,,0.147,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3830,2024-06-08 15:45:00,16,6.2TD,P6,35.0,2.25,0.0,,,,0.147,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3831,2024-06-08 16:00:00,17,6.2TD,P6,30.49,2.12,0.0,,,,0.153,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3831,2024-06-08 16:15:00,17,6.2TD,P6,30.49,2.12,0.0,,,,0.153,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3831,2024-06-08 16:30:00,17,6.2TD,P6,30.49,2.12,0.0,,,,0.153,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3831,2024-06-08 16:45:00,17,6.2TD,P6,30.49,2.12,0.0,,,,0.153,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3832,2024-06-08 17:00:00,18,6.2TD,P6,25.3,1.94,0.0,,,,0.161,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3832,2024-06-08 17:15:00,18,6.2TD,P6,25.3,1.94,0.0,,,,0.161,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3832,2024-06-08 17:30:00,18,6.2TD,P6,25.3,1.94,0.0,,,,0.161,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3832,2024-06-08 17:45:00,18,6.2TD,P6,25.3,1.94,0.0,,,,0.161,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3833,2024-06-08 18:00:00,19,6.2TD,P6,35.01,5.59,0.0,,,,0.165,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3833,2024-06-08 18:15:00,19,6.2TD,P6,35.01,5.59,0.0,,,,0.165,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3833,2024-06-08 18:30:00,19,6.2TD,P6,35.01,5.59,0.0,,,,0.165,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3833,2024-06-08 18:45:00,19,6.2TD,P6,35.01,5.59,0.0,,,,0.165,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3834,2024-06-08 19:00:00,20,6.2TD,P6,47.7,8.04,0.0,,,,0.174,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3834,2024-06-08 19:15:00,20,6.2TD,P6,47.7,8.04,0.0,,,,0.174,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3834,2024-06-08 19:30:00,20,6.2TD,P6,47.7,8.04,0.0,,,,0.174,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3834,2024-06-08 19:45:00,20,6.2TD,P6,47.7,8.04,0.0,,,,0.174,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3835,2024-06-08 20:00:00,21,6.2TD,P6,85.03,6.49,0.0,,,,0.181,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3835,2024-06-08 20:15:00,21,6.2TD,P6,85.03,6.49,0.0,,,,0.181,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3835,2024-06-08 20:30:00,21,6.2TD,P6,85.03,6.49,0.0,,,,0.181,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3835,2024-06-08 20:45:00,21,6.2TD,P6,85.03,6.49,0.0,,,,0.181,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3836,2024-06-08 21:00:00,22,6.2TD,P6,101.12,0.94,0.97,,,,0.184,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3836,2024-06-08 21:15:00,22,6.2TD,P6,101.12,0.94,0.97,,,,0.184,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
3836,2024-06-08 21:30:00,22,6.2TD,P6,101.12,0.94,0.97,,,,0.184,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20240608
